,DEPT,CALI,BS,hole enlarged,GR,NPHS,PE,RT20,RT30,RT60,RT90,RXO,RT10,RHOB (kg/m3),Bulk_Density_gm/cm3,NN_predicted_Density,xgb_pred_Density
1097,3148.7,221.7105,222,-0.29,102.9426,0.1092,3.2322,76.6672,73.1257,71.3011,74.9782,82.4939,82.5029,2655.5286,2.6555286,2.661413401,2.6439505
1098,3148.8,221.7485,222,-0.25,101.4826,0.1094,3.2355,77.8204,74.1994,72.3362,76.097,83.7928,83.7969,2655.8049,2.6558049,2.657108263,2.6433442
1099,3148.9,221.9244,222,-0.08,100.1319,0.1074,3.2488,79.5007,75.748,73.8229,77.7175,85.717,85.7102,2652.8606,2.6528606,2.656109993,2.6503096
1100,3149,221.6564,222,-0.34,98.6718,0.1069,3.2748,81.6566,77.7212,75.7119,79.787,88.2191,88.194,2650.3928,2.6503928,2.651088127,2.6564038
1101,3149.1,221.7088,222,-0.29,98.8163,0.1053,3.3506,86.7372,82.3355,80.1149,84.637,94.2287,94.1432,2639.1558,2.6391558,2.653629064,2.651904
1102,3149.2,221.6861,222,-0.31,100.733,0.1036,3.3798,89.0752,84.4469,82.1238,86.8575,97.041,96.9159,2636.3076,2.6363076,2.659954674,2.6478343
1103,3149.3,221.7557,222,-0.24,101.2132,0.1025,3.4106,90.8567,86.053,83.6483,88.543,99.2051,99.0368,2635.949,2.635949,2.663856053,2.6543088
1104,3149.4,221.7706,222,-0.23,98.6172,0.1027,3.4827,92.454,87.4991,85.0105,90.0362,101.1809,100.9355,2642.8621,2.6428621,2.665204155,2.6445596
1105,3149.5,221.6748,222,-0.33,96.5248,0.1016,3.5202,92.4989,87.5462,85.0443,90.0601,101.2596,100.9927,2648.4094,2.6484094,2.670365754,2.6633008
1106,3149.6,221.704,222,-0.3,98.34,0.1019,3.5324,92.2218,87.3035,84.7982,89.7706,100.9367,100.6769,2652.647,2.652647,2.675028382,2.6619437
1107,3149.7,221.7827,222,-0.22,101.6231,0.1029,3.4901,90.9511,86.1689,83.6765,88.4865,99.401,99.202,2656.9429,2.6569429,2.674404268,2.6761768
1108,3149.8,221.8456,222,-0.15,102.2985,0.1033,3.4578,90.189,85.4826,82.9954,87.7088,98.5384,98.31,2653.2263,2.6532263,2.671301252,2.660811
1109,3149.9,221.8134,222,-0.19,100.128,0.101,3.429,89.6015,84.9478,82.4518,87.0822,97.8978,97.6314,2646.4531,2.6464531,2.66596902,2.6492636
1110,3150,221.7672,222,-0.23,97.1767,0.1017,3.4047,89.0897,84.4584,81.8974,86.4119,97.4284,97.1098,2639.4468,2.6394468,2.656734266,2.6435
